Name,UID,Code,Parent UID,Short name,Description,Opening date,Closed date,Comment,Feature type,,URL,Contact person,Address,Email,Phone number,,,
Ou Ta Sek,,VL1802060300,Vjtlao6OZf9,,,,,,,"[103.715382,10.588413]",,,,,,VLVL1802060300,,180206
Ou Oknha Heng,,VL1802060400,Vjtlao6OZf9,,,,,,,"[103.73922,10.587668]",,,,,,VLVL1802060400,,180206
Bat Ser Moan,,VL1802060500,iRfhiAkcM8o,,,,,,,"[103.777081,10.618525]",,,,,,VLVL1802060500,,180207
Prey Nob Muoy,,VL1802070100,iRfhiAkcM8o,,,,,,,"[103.779869,10.62747]",,,,,,VLVL1802070100,,180207
Prey Nob Pir,,VL1802070200,iRfhiAkcM8o,,,,,,,"[103.784706,10.631783]",,,,,,VLVL1802070200,,180207
Prey Nob Bei,,VL1802070300,iRfhiAkcM8o,,,,,,,"[103.786828,10.636005]",,,,,,VLVL1802070300,,180207
Baek Krang,,VL1802070400,iRfhiAkcM8o,,,,,,,"[103.820439,10.600497]",,,,,,VLVL1802070400,,180207
Ong,,VL1802070500,QUM233zLKbS,,,,,,,"[103.63078,10.541247]",,,,,,VLVL1802070500,,180208
Ream,,VL1802080100,QUM233zLKbS,,,,,,,"[103.657336,10.591191]",,,,,,VLVL1802080100,,180208
Smach Daeng,,VL1802080200,QUM233zLKbS,,,,,,,"[103.667579,10.585213]",,,,,,VLVL1802080200,,180208
Thma Thum,,VL1802080400,QUM233zLKbS,,,,,,,"[103.639912,10.586125]",,,,,,VLVL1802080400,,180208
Kbal Hong,,VL1802080500,QUM233zLKbS,,,,,,,"[,]",,,,,,VLVL1802080500,,180208
Spean Bak,,VL1802080600,QUM233zLKbS,,,,,,,"[103.611879,10.541913]",,,,,,VLVL1802080600,,180208
Chai Chhkê,,VL1802080700,QUM233zLKbS,,,,,,,"[103.655617,10.580413]",,,,,,VLVL1802080700,,180208
Chamcar Pich,,VL1802080800,QUM233zLKbS,,,,,,,"[103.678887,10.609708]",,,,,,VLVL1802080800,,180208
Talas,,VL1802080900,QUM233zLKbS,,,,,,,"[,]",,,,,,VLVL1802080900,,180208
Ta Aong Thum,,VL1802081000,YLsGQxBlPay,,,,,,,"[103.880819,10.725315]",,,,,,VLVL1802081000,,180209
Boeng Reang,,VL1802090100,YLsGQxBlPay,,,,,,,"[103.862395,10.724977]",,,,,,VLVL1802090100,,180209
Preaek Kranh,,VL1802090200,YLsGQxBlPay,,,,,,,"[103.835787,10.810754]",,,,,,VLVL1802090200,,180209
Chong Ou,,VL1802090300,E9BeObz0wPe,,,,,,,"[103.802967,10.679235]",,,,,,VLVL1802090300,,180210
Samrong Kandal,,VL1802100100,E9BeObz0wPe,,,,,,,"[103.804586,10.688275]",,,,,,VLVL1802100100,,180210
Samrong Kraom,,VL1802100200,E9BeObz0wPe,,,,,,,"[103.811044,10.689837]",,,,,,VLVL1802100200,,180210
Samrong Leu,,VL1802100300,E9BeObz0wPe,,,,,,,"[103.813829,10.695354]",,,,,,VLVL1802100300,,180210
Ou Tracheakcheth,,VL1802100400,E9BeObz0wPe,,,,,,,"[103.748712,10.72521]",,,,,,VLVL1802100400,,180210
Tuol,,VL1802100500,dQMczBQn6Ii,,,,,,,"[103.893542,10.709039]",,,,,,VLVL1802100500,,180211
Preaek Ph'av,,VL1802110100,dQMczBQn6Ii,,,,,,,"[103.885478,10.71392]",,,,,,VLVL1802110100,,180211
Kampong Smach Touch,,VL1802110200,dQMczBQn6Ii,,,,,,,"[103.874319,10.702495]",,,,,,VLVL1802110200,,180211
Chrolong,,VL1802110300,dQMczBQn6Ii,,,,,,,"[103.879753,10.709396]",,,,,,VLVL1802110300,,180211
Preaek Pras,,VL1802110400,C3LRH3I5EqA,,,,,,,"[103.916398,10.62448]",,,,,,VLVL1802110400,,180212
Preaek Toal,,VL1802120100,C3LRH3I5EqA,,,,,,,"[103.907266,10.642497]",,,,,,VLVL1802120100,,180212
Preaek Sangkae,,VL1802120200,C3LRH3I5EqA,,,,,,,"[103.904597,10.657824]",,,,,,VLVL1802120200,,180212
Kampong Chen,,VL1802120300,C3LRH3I5EqA,,,,,,,"[103.893882,10.680872]",,,,,,VLVL1802120300,,180212
Tuol Totueng Muoy,,VL1802120400,XALlL216OTU,,,,,,,"[103.787611,10.639092]",,,,,,VLVL1802120400,,180213
Tuol Totueng Pir,,VL1802130100,XALlL216OTU,,,,,,,"[103.786876,10.649334]",,,,,,VLVL1802130100,,180213
Tuol Totueng Bei,,VL1802130200,XALlL216OTU,,,,,,,"[103.787696,10.645521]",,,,,,VLVL1802130200,,180213
Ampu Khmau,,VL1802130300,XALlL216OTU,,,,,,,"[103.845959,10.619554]",,,,,,VLVL1802130300,,180213
Boeng Veaeng,,VL1802130400,O52HbqpBk2K,,,,,,,"[103.820197,10.706003]",,,,,,VLVL1802130400,,180214
Veal Meas,,VL1802140100,O52HbqpBk2K,,,,,,,"[103.816702,10.716162]",,,,,,VLVL1802140100,,180214
Veal Thum,,VL1802140200,O52HbqpBk2K,,,,,,,"[103.812902,10.724521]",,,,,,VLVL1802140200,,180214
Phum Muoy (Kampenh),,VL1802140300,nnSNrZNbMja,,,,,,,"[103.618022,10.740081]",,,,,,VLVL1802140300,,180301
Phum Pir,,VL1803010100,nnSNrZNbMja,,,,,,,"[103.592992,10.731724]",,,,,,VLVL1803010100,,180301
Phum Muoy,,VL1803010200,UJvGUInaXnQ,,,,,,,"[103.623228,10.723695]",,,,,,VLVL1803010200,,180302
Phum Pir,,VL1803020100,UJvGUInaXnQ,,,,,,,"[103.62109,10.727446]",,,,,,VLVL1803020100,,180302
Phum Bei,,VL1803020200,UJvGUInaXnQ,,,,,,,"[103.623372,10.732384]",,,,,,VLVL1803020200,,180302
Phum Buon,,VL1803020300,UJvGUInaXnQ,,,,,,,"[103.611415,10.719691]",,,,,,VLVL1803020300,,180302
Phum Muoy (Tumnob Rolok),,VL1803020400,p77Vn7ODEFz,,,,,,,"[103.630497,10.739503]",,,,,,VLVL1803020400,,180303
Phum Pir,,VL1803030100,p77Vn7ODEFz,,,,,,,"[103.630432,10.740164]",,,,,,VLVL1803030100,,180303
Phum Bei,,VL1803030200,p77Vn7ODEFz,,,,,,,"[103.628946,10.737047]",,,,,,VLVL1803030200,,180303
Phum Buon,,VL1803030300,p77Vn7ODEFz,,,,,,,"[103.633975,10.736988]",,,,,,VLVL1803030300,,180303
Kaev Phos,,VL1803030400,p77Vn7ODEFz,,,,,,,"[103.715666,10.861292]",,,,,,VLVL1803030400,,180303
Thmar Riang,,VL1803030500,p77Vn7ODEFz,,,,,,,"[103.715666,10.861292]",,,,,,VLVL1803030500,,180303
Spean 11,,VL1803030502,p77Vn7ODEFz,,,,,,,"[,]",,,,,,VLVL1803030502,,180303
Kamakar,,VL1803030600,p77Vn7ODEFz,,,,,,,"[,]",,,,,,VLVL1803030600,,180303
Chamcar Khnhei,,VL1803030700,p77Vn7ODEFz,,,,,,,"[,]",,,,,,VLVL1803030700,,180303
Antung Sâr,,VL1803030800,p77Vn7ODEFz,,,,,,,"[,]",,,,,,VLVL1803030800,,180303
chont raing,,VL1803030900,p77Vn7ODEFz,,,,,,,"[,]",,,,,,VLVL1803030900,,180303
Boeng Trach,,VL1803031000,ZfcLu6FNBJO,,,,,,,"[103.822309,11.055782]",,,,,,VLVL1803031000,,180401
Samdech Ta,,VL1804010200,ZfcLu6FNBJO,,,,,,,"[103.85963,11.060239]",,,,,,VLVL1804010200,,180401
Chamkar Luong,,VL1804010400,ZfcLu6FNBJO,,,,,,,"[103.790975,11.035938]",,,,,,VLVL1804010400,,180401
Cham Srei,,VL1804010500,gMsV8e5iAGr,,,,,,,"[103.901793,11.089819]",,,,,,VLVL1804010500,,180402
Kilo11,,VL1804020100,gMsV8e5iAGr,,,,,,,"[103.901793,11.089819]",,,,,,VLVL1804020100,,180402
Krang At,,VL1804020101,gMsV8e5iAGr,,,,,,,"[103.918423,11.106037]",,,,,,VLVL1804020101,,180402
Thmei,,VL1804020200,gMsV8e5iAGr,,,,,,,"[103.909153,11.070332]",,,,,,VLVL1804020200,,180402
Veal,,VL1804020300,gMsV8e5iAGr,,,,,,,"[103.893466,11.088839]",,,,,,VLVL1804020300,,180402
Prei Praset,,VL1804020400,QBRkKLWX2x7,,,,,,,"[,]",,,,,,VLVL1804020400,,180403
Stueng Samraong,,VL1804030100,QBRkKLWX2x7,,,,,,,"[103.96704,11.14236]",,,,,,VLVL1804030100,,180403
Preak Praseth,,VL1804030300,QBRkKLWX2x7,,,,,,,"[103.959332,11.159885]",,,,,,VLVL1804030300,,180403
Stueng Chral,,VL1804030400,QBRkKLWX2x7,,,,,,,"[104.017383,11.162251]",,,,,,VLVL1804030400,,180403
Stueng Chral (Chan Krhom),,VL1804030500,QBRkKLWX2x7,,,,,,,"[104.017383,11.162251]",,,,,,VLVL1804030500,,180403
Anglong Khmeng,,VL1804030501,QBRkKLWX2x7,,,,,,,"[103.985612,11.141827]",,,,,,VLVL1804030501,,180403
Kirivoan,,VL1804030600,VeyISACEjhL,,,,,,,"[103.806424,10.995228]",,,,,,VLVL1804030600,,180404
Ou Ta Hoay,,VL1804040100,VeyISACEjhL,,,,,,,"[103.811306,10.911635]",,,,,,VLVL1804040100,,180404
Stueng Chhay Cheung,,VL1804040200,VeyISACEjhL,,,,,,,"[103.797195,10.960027]",,,,,,VLVL1804040200,,180404
Veal Theak,,VL1804040300,VeyISACEjhL,,,,,,,"[103.797195,10.960027]",,,,,,VLVL1804040300,,180404
Stueng Chhay Tbong,,VL1804040301,VeyISACEjhL,,,,,,,"[103.798655,10.940547]",,,,,,VLVL1804040301,,180404
Tamong Phem,,VL1804040400,VeyISACEjhL,,,,,,,"[103.798655,10.940547]",,,,,,VLVL1804040400,,180404
Kamphun,,VL1804040401,NME1BKjBaZV,,,,,,,"[106.092671,13.554263]",,,,,,VLVL1804040401,,190101
Ban Mai,,VL1901010100,NME1BKjBaZV,,,,,,,"[106.080628,13.547824]",,,,,,VLVL1901010100,,190101
Katout,,VL1901010200,NME1BKjBaZV,,,,,,,"[106.12533,13.471983]",,,,,,VLVL1901010200,,190101
Sesan,,VL1901010300,NME1BKjBaZV,,,,,,,"[106.071885,13.543359]",,,,,,VLVL1901010300,,190101
Katout,,VL1901010400,NME1BKjBaZV,,,,,,,"[0,0]",,,,,,VLVL1901010400,,190101
Veal Rompe,,VL1901010500,NME1BKjBaZV,,,,,,,"[0,0]",,,,,,VLVL1901010500,,190101
Kbal Romeas,,VL1901010600,L39SmIb40fG,,,,,,,"[106.488433,13.497241]",,,,,,VLVL1901010600,,190102
Srae Sranok,,VL1901020100,L39SmIb40fG,,,,,,,"[106.429227,13.442479]",,,,,,VLVL1901020100,,190102
Krabei Chrum,,VL1901020200,L39SmIb40fG,,,,,,,"[106.52771,13.555101]",,,,,,VLVL1901020200,,190102
Chrab,,VL1901020300,L39SmIb40fG,,,,,,,"[106.279449,13.421642]",,,,,,VLVL1901020300,,190102
Ou Leang Kruoh,,VL1901020400,L39SmIb40fG,,,,,,,"[106.869333,13.440699]",,,,,,VLVL1901020400,,190102
Srae Pok,,VL1901020500,L39SmIb40fG,,,,,,,"[106.871689,13.476608]",,,,,,VLVL1901020500,,190102
Kbal Rromeas,,VL1901020600,L39SmIb40fG,,,,,,,"[0,0]",,,,,,VLVL1901020600,,190102
Phluk,,VL1901020700,CduYsDaqRZW,,,,,,,"[106.167211,13.564449]",,,,,,VLVL1901020700,,190103
Ban Bung,,VL1901030100,CduYsDaqRZW,,,,,,,"[106.136493,13.558579]",,,,,,VLVL1901030100,,190103
Ba Daeum,,VL1901030200,SLV908ikuXK,,,,,,,"[106.059182,13.53581]",,,,,,VLVL1901030200,,190104
Samkhuoy,,VL1901040100,SLV908ikuXK,,,,,,,"[106.044092,13.541985]",,,,,,VLVL1901040100,,190104
Srae Ta Pan,,VL1901040200,SLV908ikuXK,,,,,,,"[106.046373,13.562842]",,,,,,VLVL1901040200,,190104
Hang Savat,,VL1901040300,SLV908ikuXK,,,,,,,"[106.050139,13.546914]",,,,,,VLVL1901040300,,190104
Sdau Muoy,,VL1901040400,D6m51r21j2k,,,,,,,"[106.098934,13.609972]",,,,,,VLVL1901040400,,190105
Sdau Pir,,VL1901050100,D6m51r21j2k,,,,,,,"[106.09619,13.606331]",,,,,,VLVL1901050100,,190105
Y Bouk,,VL1901050200,D6m51r21j2k,,,,,,,"[106.001912,13.231691]",,,,,,VLVL1901050200,,190105
Nheun,,VL1901050300,D6m51r21j2k,,,,,,,"[105.968122,13.252083]",,,,,,VLVL1901050300,,190105
Srae Kor Muoy,,VL1901050400,KOGRLK4j6kl,,,,,,,"[106.37186,13.609576]",,,,,,VLVL1901050400,,190106
Srae Kor Pir,,VL1901060100,KOGRLK4j6kl,,,,,,,"[106.375972,13.6142]",,,,,,VLVL1901060100,,190106
Phteah Mouy Roy Khnang,,VL1901060200,KOGRLK4j6kl,,,,,,,"[0,0]",,,,,,VLVL1901060200,,190106
Svay Rieng,,VL1901060300,Myi7mJHVV4D,,,,,,,"[106.537007,13.702574]",,,,,,VLVL1901060300,,190107
Khsach Thmei,,VL1901070100,Myi7mJHVV4D,,,,,,,"[106.4987,13.668568]",,,,,,VLVL1901070100,,190107
Rumpoat,,VL1901070200,Myi7mJHVV4D,,,,,,,"[106.613837,13.728687]",,,,,,VLVL1901070200,,190107
Ta Lat,,VL1901070300,Myi7mJHVV4D,,,,,,,"[106.613836,13.777153]",,,,,,VLVL1901070300,,190107
Kralapus,,VL1901070400,Myi7mJHVV4D,,,,,,,"[106.613836,13.777153]",,,,,,VLVL1901070400,,190107
Khsach Thmei Toch,,VL1901070401,Myi7mJHVV4D,,,,,,,"[106.613836,13.777153]",,,,,,VLVL1901070401,,190107
Krâlapos,,VL1901070402,Myi7mJHVV4D,,,,,,,"[105.974591,13.554506]",,,,,,VLVL1901070402,,190107
Svay Rieng,,VL1901070500,Myi7mJHVV4D,,,,,,,"[0,0]",,,,,,VLVL1901070500,,190107
Kaoh Preah,,VL1901070600,V8QYKfqG4UV,,,,,,,"[105.936265,13.287846]",,,,,,VLVL1901070600,,190201
Kaoh Sampeay,,VL1902010100,aoJpaLI38iO,,,,,,,"[105.951697,13.428598]",,,,,,VLVL1902010100,,190202
Damrei Phong,,VL1902020100,aoJpaLI38iO,,,,,,,"[105.940986,13.388965]",,,,,,VLVL1902020100,,190202
Sma Kaoh,,VL1902020200,terYS30xjnk,,,,,,,"[105.916104,13.475961]",,,,,,VLVL1902020200,,190203
Svay,,VL1902030100,terYS30xjnk,,,,,,,"[105.922543,13.451743]",,,,,,VLVL1902030100,,190203
Phchul,,VL1902030200,terYS30xjnk,,,,,,,"[105.917237,13.35333]",,,,,,VLVL1902030200,,190203
Kang Daek,,VL1902030300,terYS30xjnk,,,,,,,"[105.898571,13.473854]",,,,,,VLVL1902030300,,190203
Ou Mreah,,VL1902030400,KyuRFerEHin,,,,,,,"[105.996509,13.236028]",,,,,,VLVL1902030400,,190204
Tboung Khla,,VL1902040100,KyuRFerEHin,,,,,,,"[105.969232,13.258103]",,,,,,VLVL1902040100,,190204
Kaoh Chruem,,VL1902040200,KyuRFerEHin,,,,,,,"[105.964644,13.24153]",,,,,,VLVL1902040200,,190204
Ou Chralang,,VL1902040300,KyuRFerEHin,,,,,,,"[106.017201,13.225025]",,,,,,VLVL1902040300,,190204
Ou Ruessei Kandal,,VL1902040400,pefGOo9xCYo,,,,,,,"[106.089699,13.361091]",,,,,,VLVL1902040400,,190205
Beng,,VL1902050100,pefGOo9xCYo,,,,,,,"[105.978088,13.582375]",,,,,,VLVL1902050100,,190205
Lvea Thom,,VL1902050200,pefGOo9xCYo,,,,,,,"[,]",,,,,,VLVL1902050200,,190205
Apiwath,,VL1902050300,pefGOo9xCYo,,,,,,,"[0,0]",,,,,,VLVL1902050300,,190205
Siem Bouk,,VL1902050400,yZgfkYhpxOh,,,,,,,"[105.924224,13.279572]",,,,,,VLVL1902050400,,190206
Ou Lang,,VL1902060100,yZgfkYhpxOh,,,,,,,"[105.932995,13.243836]",,,,,,VLVL1902060100,,190206
Tonsang,,VL1902060200,yZgfkYhpxOh,,,,,,,"[105.921624,13.29987]",,,,,,VLVL1902060200,,190206
Srae Krasang,,VL1902060300,JtaIoh1mlF1,,,,,,,"[105.964006,13.353355]",,,,,,VLVL1902060300,,190207
Kaoh Krouch,,VL1902070100,JtaIoh1mlF1,,,,,,,"[105.96269,13.342836]",,,,,,VLVL1902070100,,190207
Phnom Krâhâm,,VL1902070200,JtaIoh1mlF1,,,,,,,"[,]",,,,,,VLVL1902070200,,190207
Khes Svay,,VL1902070300,kHuE5CjhVMB,,,,,,,"[106.32626,14.129498]",,,,,,VLVL1902070300,,190301
Khes Kraom,,VL1903010100,kHuE5CjhVMB,,,,,,,"[106.314753,14.114546]",,,,,,VLVL1903010100,,190301
Pong Kriel,,VL1903010200,kHuE5CjhVMB,,,,,,,"[106.328965,14.107137]",,,,,,VLVL1903010200,,190301
Kham Phouk,,VL1903010300,kHuE5CjhVMB,,,,,,,"[106.139066,14.264794]",,,,,,VLVL1903010300,,190301
Siem Pang,,VL1903010400,yQgcUyybHEZ,,,,,,,"[106.390819,14.121133]",,,,,,VLVL1903010400,,190302
Kaeng Nhai,,VL1903020100,yQgcUyybHEZ,,,,,,,"[106.38939,14.08567]",,,,,,VLVL1903020100,,190302
Chantu,,VL1903020200,yQgcUyybHEZ,,,,,,,"[106.494732,14.069837]",,,,,,VLVL1903020200,,190302
Samma,,VL1903020300,yQgcUyybHEZ,,,,,,,"[106.567032,14.072452]",,,,,,VLVL1903020300,,190302
Ban Muong,,VL1903020400,yQgcUyybHEZ,,,,,,,"[106.386894,14.095502]",,,,,,VLVL1903020400,,190302
Ban Huoy,,VL1903020500,yQgcUyybHEZ,,,,,,,"[106.352033,14.027604]",,,,,,VLVL1903020500,,190302
Dan Loung,,VL1903020600,yQgcUyybHEZ,,,,,,,"[106.356618,14.040614]",,,,,,VLVL1903020600,,190302
Lon,,VL1903020700,yQgcUyybHEZ,,,,,,,"[106.377678,14.058339]",,,,,,VLVL1903020700,,190302
Chantuh Toch,,VL1903020800,yQgcUyybHEZ,,,,,,,"[,]",,,,,,VLVL1903020800,,190302
Srama Toch,,VL1903020900,yQgcUyybHEZ,,,,,,,"[,]",,,,,,VLVL1903020900,,190302
Kirivongsa Leu,,VL1903021000,WPnh7woftkY,,,,,,,"[106.583191,14.093976]",,,,,,VLVL1903021000,,190303
Kirivongsa Kraom,,VL1903030100,WPnh7woftkY,,,,,,,"[106.5725,14.08931]",,,,,,VLVL1903030100,,190303
Ou Chay,,VL1903030200,WPnh7woftkY,,,,,,,"[106.426521,14.184217]",,,,,,VLVL1903030200,,190303
Teakteam,,VL1903030300,WPnh7woftkY,,,,,,,"[106.430153,14.154746]",,,,,,VLVL1903030300,,190303
Kiri Bas Leu,,VL1903030400,WPnh7woftkY,,,,,,,"[106.471988,14.154809]",,,,,,VLVL1903030400,,190303
Kiri Bas Kraom,,VL1903030500,WPnh7woftkY,,,,,,,"[106.429489,14.150772]",,,,,,VLVL1903030500,,190303
Kanhchanh Kouk,,VL1903030600,ldu7Uyn3Sc8,,,,,,,"[106.277511,14.038414]",,,,,,VLVL1903030600,,190304
Kanhchanh Tuek,,VL1903040100,ldu7Uyn3Sc8,,,,,,,"[106.302948,13.990891]",,,,,,VLVL1903040100,,190304
Srae Ruessei,,VL1903040200,ldu7Uyn3Sc8,,,,,,,"[106.288366,14.042189]",,,,,,VLVL1903040200,,190304
Peam Khes,,VL1903040300,ldu7Uyn3Sc8,,,,,,,"[106.345029,14.025419]",,,,,,VLVL1903040300,,190304
Ket Moeang,,VL1903040400,ldu7Uyn3Sc8,,,,,,,"[106.325021,14.007667]",,,,,,VLVL1903040400,,190304
Samraong,,VL1903040500,ldu7Uyn3Sc8,,,,,,,"[106.18943,13.998136]",,,,,,VLVL1903040500,,190304
Na Oung,,VL1903040600,ldu7Uyn3Sc8,,,,,,,"[106.179124,13.970695]",,,,,,VLVL1903040600,,190304
Nheang Sum,,VL1903040700,of2TKlTa2tX,,,,,,,"[106.381355,14.202705]",,,,,,VLVL1903040700,,190305
Pha Bang,,VL1903050100,of2TKlTa2tX,,,,,,,"[106.395948,14.128371]",,,,,,VLVL1903050100,,190305
Lakay,,VL1903050200,of2TKlTa2tX,,,,,,,"[106.423704,14.167891]",,,,,,VLVL1903050200,,190305
Khan Mak Hveung,,VL1903050300,of2TKlTa2tX,,,,,,,"[,]",,,,,,VLVL1903050300,,190305
ou kampha,,VL1903050400,of2TKlTa2tX,,,,,,,"[0,0]",,,,,,VLVL1903050400,,190305
Hen ngeom,,VL1903050500,of2TKlTa2tX,,,,,,,"[0,0]",,,,,,VLVL1903050500,,190305
Preaek,,VL1903050600,dB2stj79VCg,,,,,,,"[105.966263,13.52964]",,,,,,VLVL1903050600,,190401
Trapeang Pring,,VL1904010100,dB2stj79VCg,,,,,,,"[105.973369,13.529631]",,,,,,VLVL1904010100,,190401
Kandal,,VL1904010200,dB2stj79VCg,,,,,,,"[105.973482,13.523401]",,,,,,VLVL1904010200,,190401
Spean Thma,,VL1904010300,dB2stj79VCg,,,,,,,"[105.974649,13.530919]",,,,,,VLVL1904010300,,190401
Reacheanukoul,,VL1904010400,dB2stj79VCg,,,,,,,"[105.970437,13.499246]",,,,,,VLVL1904010400,,190401
Trapeang Prei,,VL1904010500,dB2stj79VCg,,,,,,,"[105.961535,13.497335]",,,,,,VLVL1904010500,,190401
O Chheuteal,,VL1904010600,dB2stj79VCg,,,,,,,"[105.971751,13.526444]",,,,,,VLVL1904010600,,190401
Thma Leat,,VL1904010700,GoxMELscWam,,,,,,,"[105.981242,13.529808]",,,,,,VLVL1904010700,,190402
Leu,,VL1904020100,GoxMELscWam,,,,,,,"[105.986758,13.531929]",,,,,,VLVL1904020100,,190402
Srae Pou,,VL1904020200,GoxMELscWam,,,,,,,"[105.989119,13.533149]",,,,,,VLVL1904020200,,190402
Ba Chong,,VL1904020300,o63jh70QMIr,,,,,,,"[105.944154,13.528179]",,,,,,VLVL1904020300,,190403
Kang Memay,,VL1904030100,o63jh70QMIr,,,,,,,"[105.936393,13.509502]",,,,,,VLVL1904030100,,190403
Kang Dei Sa,,VL1904030200,o63jh70QMIr,,,,,,,"[105.938082,13.478213]",,,,,,VLVL1904030200,,190403
O Porng Moan,,VL1904030300,o63jh70QMIr,,,,,,,"[105.97176,13.526435]",,,,,,VLVL1904030300,,190403
Thmei,,VL1904030400,hTEkb1giyjh,,,,,,,"[106.001658,13.579308]",,,,,,VLVL1904030400,,190404
Hang Khou Suon,,VL1904040100,hTEkb1giyjh,,,,,,,"[105.977472,13.547959]",,,,,,VLVL1904040100,,190404
Hang Khou Ban,,VL1904040200,hTEkb1giyjh,,,,,,,"[105.99597,13.545138]",,,,,,VLVL1904040200,,190404
Kaoh Khan Din,,VL1904040300,hTEkb1giyjh,,,,,,,"[106.020351,13.59132]",,,,,,VLVL1904040300,,190404
Kham Phan,,VL1904040400,hTEkb1giyjh,,,,,,,"[106.031625,13.60375]",,,,,,VLVL1904040400,,190404
Kilou Prambei,,VL1904040500,hTEkb1giyjh,,,,,,,"[106.025109,13.578001]",,,,,,VLVL1904040500,,190404
Phum Thmei,,VL1904040600,hTEkb1giyjh,,,,,,,"[106.614661,13.776994]",,,,,,VLVL1904040600,,190404
Sakhoun,,VL1904040700,hTEkb1giyjh,,,,,,,"[,]",,,,,,VLVL1904040700,,190404
Veal Pring (Dong Kralar),,VL1904040800,hTEkb1giyjh,,,,,,,"[,]",,,,,,VLVL1904040800,,190404
O Khlong,,VL1904040900,hTEkb1giyjh,,,,,,,"[,]",,,,,,VLVL1904040900,,190404
Chamkar Khe,,VL1904041000,hTEkb1giyjh,,,,,,,"[0,0]",,,,,,VLVL1904041000,,190404
Prey Chas,,VL1904041100,hTEkb1giyjh,,,,,,,"[0,0]",,,,,,VLVL1904041100,,190404
Kilo doab,,VL1904041200,hTEkb1giyjh,,,,,,,"[0,0]",,,,,,VLVL1904041200,,190404
Rithisenchey,,VL1904041201,hTEkb1giyjh,,,,,,,"[0,0]",,,,,,VLVL1904041201,,190404
Ph'av,,VL1904041300,VTc7xaqs8G6,,,,,,,"[105.650506,13.576673]",,,,,,VLVL1904041300,,190501
Anlong Phe,,VL1905010100,VTc7xaqs8G6,,,,,,,"[105.606814,13.536285]",,,,,,VLVL1905010100,,190501
Toal,,VL1905010200,VTc7xaqs8G6,,,,,,,"[105.625938,13.509302]",,,,,,VLVL1905010200,,190501
Veal Pou,,VL1905010300,VTc7xaqs8G6,,,,,,,"[105.67069,13.559404]",,,,,,VLVL1905010300,,190501
Spong,,VL1905010400,VTc7xaqs8G6,,,,,,,"[105.544553,13.454228]",,,,,,VLVL1905010400,,190501
Krabei Muoy,,VL1905010500,VTc7xaqs8G6,,,,,,,"[105.625532,13.541411]",,,,,,VLVL1905010500,,190501
Rumdeng,,VL1905010600,SutMHJlnVr7,,,,,,,"[105.741476,13.502902]",,,,,,VLVL1905010600,,190502
Chamkar Leu,,VL1905020100,SutMHJlnVr7,,,,,,,"[105.736065,13.51319]",,,,,,VLVL1905020100,,190502
Run,,VL1905020200,SutMHJlnVr7,,,,,,,"[105.809809,13.468758]",,,,,,VLVL1905020200,,190502
Kaes,,VL1905020300,llGgo2YJgRz,,,,,,,"[105.710528,13.417177]",,,,,,VLVL1905020300,,190503
Doung,,VL1905030100,llGgo2YJgRz,,,,,,,"[105.753709,13.393625]",,,,,,VLVL1905030100,,190503
Kang Cham,,VL1905030200,llGgo2YJgRz,,,,,,,"[105.875742,13.422842]",,,,,,VLVL1905030200,,190503
Kang Kngaok,,VL1905030300,llGgo2YJgRz,,,,,,,"[105.898354,13.355956]",,,,,,VLVL1905030300,,190503
Kampong Pang,,VL1905030400,llGgo2YJgRz,,,,,,,"[105.86112,13.401935]",,,,,,VLVL1905030400,,190503
Kaoh Snaeng,,VL1905030500,RXqiQgzwhBP,,,,,,,"[106.032077,13.667369]",,,,,,VLVL1905030500,,190504
Kaoh Sralau,,VL1905040100,RXqiQgzwhBP,,,,,,,"[106.024,13.64886]",,,,,,VLVL1905040100,,190504
Kaoh Kei,,VL1905040200,RXqiQgzwhBP,,,,,,,"[106.023525,13.71015]",,,,,,VLVL1905040200,,190504
Choam Thum,,VL1905040300,RXqiQgzwhBP,,,,,,,"[106.004163,13.714976]",,,,,,VLVL1905040300,,190504
Anlong Chrey,,VL1905040400,EALmoC1gPCm,,,,,,,"[105.628508,13.671351]",,,,,,VLVL1905040400,,190505
Mon,,VL1905050100,EALmoC1gPCm,,,,,,,"[105.709735,13.642235]",,,,,,VLVL1905050100,,190505
Sralau,,VL1905050200,EALmoC1gPCm,,,,,,,"[105.587769,13.783324]",,,,,,VLVL1905050200,,190505
Veal Denh,,VL1905050300,EALmoC1gPCm,,,,,,,"[105.655794,13.770711]",,,,,,VLVL1905050300,,190505
Anlong S'am,,VL1905050400,EALmoC1gPCm,,,,,,,"[105.755465,13.634605]",,,,,,VLVL1905050400,,190505
Ou Rai,,VL1905050500,etGzgneszc8,,,,,,,"[105.899758,13.484908]",,,,,,VLVL1905050500,,190506
Pong Tuek,,VL1905060100,etGzgneszc8,,,,,,,"[105.890083,13.469337]",,,,,,VLVL1905060100,,190506
Anlong Svay,,VL1905060200,etGzgneszc8,,,,,,,"[105.922991,13.517996]",,,,,,VLVL1905060200,,190506
Kaoh Pnov,,VL1905060300,hIEjnTPVti4,,,,,,,"[106.000944,13.896727]",,,,,,VLVL1905060300,,190507
Ou Svay,,VL1905070100,hIEjnTPVti4,,,,,,,"[106.001369,13.879331]",,,,,,VLVL1905070100,,190507
